,person_id,pct_fast_food,med_price,med_rating,diversity_food_cat,travel_time,rest_nonrest_trips,mode,trip_purp,tod,rest_empl_pop,rest_inc,dist_from_home,home_fd,numchildren,veh_hh_ratio,age_1,age_2,age_3,age_4,age_5,male,female,gender_other,white,asian,hispanic,black,race_other,income_1,income_2,income_3,income_4,full_time,part_time,homemaker,unemployed
172,1710443301,0.5,1.5,3.45,2.0,54.5,0.1818181818181818,1,3,3,6190.5,53807.0,38.72174416828681,0,0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
173,1710444001,1.0,1.0,2.25,1.0,5.0,0.5,2,4,2,25133.5,94039.0,0.9532937905608624,0,0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
174,1710444901,0.4,1.0,4.3,3.0,7.0,0.2,5,2,1,10895.0,123179.0,1.1298653337116358,0,1,0.6666666666666666,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
175,1710444902,0.0,1.0,4.3,2.0,7.5,0.1538461538461538,5,2,1,10895.0,123179.0,1.126274114327481,0,1,0.6666666666666666,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
177,1710446801,0.0,1.5,4.15,2.0,20.0,0.5,1,1,4,19622.0,117908.0,8.739806815830704,0,0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
180,1710455201,0.0,2.0,2.9,1.0,5.0,0.6666666666666666,2,2,1,4470.0,67860.0,0.1104019539341299,0,0,1.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
181,1710456301,0.2,2.0,3.5,4.0,18.0,0.217391304347826,2,2,2,25133.5,82892.0,0.8663322991436775,0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
182,1710457102,0.0,2.0,4.1,2.0,20.0,0.25,5,2,3,4470.0,67860.0,3.296548920077202,0,0,0.5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
183,1710459801,1.0,1.0,2.75,1.0,7.5,0.6666666666666666,2,5,3,9791.0,96745.0,1.0150636969801132,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
184,1710460201,0.0,2.0,3.8,2.0,21.5,0.1111111111111111,5,4,2,9145.5,78119.0,13.10397910996724,0,0,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
185,1710461401,0.2,2.0,2.5,3.0,18.0,0.1923076923076923,5,2,4,41682.0,92347.0,0.7934742575708149,0,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
192,1710367201,0.0,2.0,4.1,5.0,14.0,0.45,2,4,2,6322.0,82892.0,4.464556062930545,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
193,1710367202,0.0,1.5,4.0,5.0,10.5,0.5882352941176471,1,2,3,6014.0,118590.0,2.243468691780646,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
194,1710375101,0.0,2.0,3.55,2.0,27.5,0.5,1,2,1,600.5,121635.0,2.962758717936542,0,0,1.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
196,1710383601,0.0,1.5,4.15,3.0,17.5,1.0,1,2,2,4312.5,86460.5,3.631004639523273,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
197,1710383801,0.0,1.5,3.95,4.0,16.5,0.1052631578947368,2,5,3,893.0,53312.0,0.4311461948427075,0,0,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
198,1710383802,0.0,2.0,3.95,3.0,9.0,0.1333333333333333,2,3,2,12984.0,80258.0,0.6764770534371974,0,0,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
199,1710883301,0.0,1.5,3.25,3.0,5.0,1.5,2,4,3,62565.0,82892.0,0.6159792084374407,0,0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
200,1710890801,0.0,1.5,3.95,1.0,22.5,0.3333333333333333,1,4,2,37174.0,121478.0,5.460567865775956,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
201,1710891801,0.0,2.0,3.9,3.0,21.0,0.1333333333333333,2,2,2,1338.0,148143.0,1.1330116164987578,0,0,1.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
202,1710768902,0.0,2.0,4.0,3.0,21.5,0.3478260869565217,5,2,4,4181.0,56420.5,2.331827592765051,0,0,1.5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
206,1710910901,0.1333333333333333,2.0,3.6,5.0,11.0,0.4166666666666667,2,5,2,4470.0,69409.0,3.750071823247383,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
212,1710929801,0.5,2.0,3.5999999999999996,2.0,25.0,0.6666666666666666,2,2,2,34607.5,77523.5,0.5363229407524401,0,0,0.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
213,1710929802,0.0,2.0,3.85,2.0,17.0,0.5,5,2,4,19622.0,117908.0,0.315717991951465,0,0,0.5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
214,1710842201,0.0,2.0,4.1,2.0,40.0,0.5,5,2,4,1036.5,93825.0,10.035517514286422,1,0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
215,1710842202,0.5,1.5,2.6500000000000004,1.0,40.0,1.0,5,2,4,1036.5,93825.0,10.035517514286422,1,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
216,1710847401,0.0,2.5,4.0,2.0,10.0,0.5,5,2,3,2059.0,69375.0,1.1478680224214208,0,0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
217,1710850001,0.0,1.0,3.3,1.0,12.5,1.0,2,4,2,19622.0,117908.0,0.3608756141844205,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
218,1710850002,0.0,1.0,3.3,1.0,12.5,1.0,2,4,2,19622.0,117908.0,0.3608756141844205,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
220,1710851302,0.0,1.5,3.65,2.0,8.0,0.0588235294117647,1,3,1,10895.0,123179.0,1.6593084011780443,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
221,1710853601,0.0,1.5,3.3,7.0,5.0,0.3809523809523809,5,2,1,1538.5,54151.0,0.4890624479380379,0,2,0.25,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
222,1710853602,0.0,1.0,3.55,3.0,7.0,0.1904761904761904,5,3,1,1591.75,74957.5,1.5537675872067689,0,2,0.25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
225,1710859501,0.0,2.0,3.9,7.0,10.0,0.7391304347826086,2,2,4,4470.0,69409.0,1.31282382521701,0,0,0.5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
226,1710859502,0.0,1.0,3.8,7.0,8.0,0.68,2,4,4,7778.0,82892.0,1.6193501501688634,0,0,0.5,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
228,1710867801,0.0,1.5,4.25,2.0,9.5,0.0416666666666666,1,5,2,17231.0,64034.0,1.3351081736481023,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
229,1710873501,0.5,1.5,3.2,2.0,17.0,0.2857142857142857,3,2,3,12152.0,86810.0,1.1959325628122754,0,0,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
231,1710936702,0.0,2.0,4.1,1.0,10.0,1.0,1,2,1,4172.0,42283.0,2.493347648256273,1,0,1.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
232,1710788501,0.0476190476190476,2.0,3.9,5.0,11.0,0.75,1,2,2,4172.0,44688.0,7.368634766315471,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
233,1710790201,0.0,1.5,4.1,2.0,47.5,0.2857142857142857,2,4,3,41682.0,92347.0,19.63569710898963,0,1,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
234,1710790202,0.0,1.5,3.7,2.0,18.0,0.1428571428571428,5,5,3,3652.0,61603.0,5.704533798934715,0,1,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
237,1710794401,0.0,2.0,3.6,3.0,5.0,0.8333333333333334,2,2,4,3381.0,97196.0,0.1879251340888795,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
238,1710794402,0.0,1.5,4.05,2.0,5.0,0.5,2,2,3,3381.0,97196.0,0.1879251340888795,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
239,1710794501,0.0,2.0,3.8,3.0,16.0,0.45,2,2,4,1717.5,53312.0,0.9498440090559704,0,0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
240,1710800001,0.0,2.0,3.95,6.0,11.0,0.6666666666666666,5,2,3,17231.0,82892.0,1.1956288269514113,0,0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
241,1710804301,0.0,2.0,4.2,3.0,12.0,0.238095238095238,3,5,3,4204.0,64026.0,3.8316842327177336,0,0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
242,1710813501,0.0,2.0,4.2,1.0,7.5,0.5,2,4,2,62565.0,82892.0,8.019057482380436,0,0,0.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
245,1710682301,0.5,1.5,2.9,2.0,20.0,0.5,5,2,3,584.5,126623.0,2.5610140835592556,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
246,1710682401,0.0,1.5,3.55,2.0,5.0,0.5,2,4,2,44785.0,125292.0,1.7657990900339509,0,0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
248,1710694601,0.0,2.0,3.5999999999999996,2.0,7.5,0.6666666666666666,5,5,3,16070.5,44688.0,6.5767195737120705,0,0,1.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
249,1710694901,0.1428571428571428,2.0,3.8,3.0,12.0,0.35,5,5,4,3381.0,58929.0,2.987177648313178,0,0,0.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
250,1710694902,0.2,2.0,2.4,5.0,10.0,0.217391304347826,5,3,3,3381.0,97196.0,1.0859479448360434,0,0,0.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
252,1710702001,0.2857142857142857,2.0,3.5,5.0,16.0,0.1627906976744186,5,2,2,1416.5,139000.0,4.608269025799046,0,2,0.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
253,1710702002,0.0,2.0,4.0,2.0,17.0,0.0952380952380952,1,2,1,585.5,143388.0,8.009134994133943,0,2,0.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
258,1710707701,0.0,1.5,3.45,2.0,10.0,0.6666666666666666,1,2,3,5961.0,110820.0,1.0176622202234924,0,0,2.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
259,1710709001,0.0,1.0,3.55,2.0,5.0,1.0,2,4,2,62565.0,82892.0,4.9753888646318165,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
260,1710709002,0.0,1.5,3.25,2.0,25.0,0.6666666666666666,2,4,4,25133.5,94039.0,5.431189107032721,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
261,1710634901,0.25,1.5,3.65,3.0,7.0,0.1481481481481481,5,4,2,9145.5,78119.0,10.177933520994715,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
262,1710717501,1.0,1.5,3.15,2.0,12.5,1.0,2,4,4,62565.0,82892.0,0.8726179402821816,0,0,0.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
264,1710722001,0.0833333333333333,1.5,3.75,5.0,16.0,0.5454545454545454,2,3,4,4287.25,70751.0,6.723981694699875,0,0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
265,1710722101,0.0,2.0,3.5,2.0,22.5,2.0,1,4,3,5984.0,51807.0,2.307185039810393,0,0,1.5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
266,1710726901,0.5,1.5,3.4000000000000004,1.0,7.5,0.5,2,4,2,3530.0,26413.0,0.2656601128967478,0,0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
269,1710748801,0.0,2.0,3.8,2.0,23.0,0.1818181818181818,1,2,3,2224.0,83739.0,7.868450357170148,0,0,0.5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
270,1710749001,0.5,1.5,2.6,2.0,17.5,1.3333333333333333,2,4,2,19327.75,113551.5,5.321930525193277,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
271,1710749002,0.0,2.0,4.6,1.0,27.5,1.0,5,2,4,1481.5,105625.0,1.512686424203858,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
272,1710751901,0.0,1.0,4.0,3.0,14.0,0.2916666666666667,5,4,2,4204.0,43406.0,4.927332039880225,0,0,0.5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
273,1710751902,0.0,1.0,3.9,3.0,13.5,0.2608695652173913,5,2,3,4031.5,43406.0,4.926651272046942,0,0,0.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
274,1710754301,0.0,1.0,4.0,2.0,5.0,0.5,2,4,2,3530.0,26413.0,1.5419677893068906,0,0,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
276,1710768901,0.1,2.0,3.4,5.0,11.5,0.1694915254237288,5,2,4,2485.0,58545.0,1.9760188520188275,0,0,1.5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
279,1710594801,0.0,2.0,3.6,3.0,15.0,1.3333333333333333,5,1,4,2553.75,100694.5,3.0727410158651063,0,1,0.5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
281,1710601501,0.0,2.0,3.6,1.0,15.0,0.3333333333333333,1,1,3,6663.5,92270.0,2.550014556857589,0,0,1.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
282,1710602801,0.0,1.0,3.7,2.0,6.0,0.073170731707317,2,2,2,3530.0,26413.0,1.4889212183696323,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
283,1710602802,0.0,2.0,3.65,6.0,8.0,0.4666666666666667,1,2,3,37174.0,121478.0,6.785280820743075,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
284,1710604402,0.0,2.0,4.4,1.0,5.0,1.0,2,2,3,10073.0,127607.0,0.0629100153457163,0,0,0.5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
285,1710605701,0.5,1.5,3.5,2.0,15.0,1.0,2,4,2,21498.0,92656.0,0.5089635074073036,0,0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
286,1710619001,0.125,1.5,3.5,5.0,7.5,0.3636363636363636,2,4,3,14633.0,21800.5,0.827560065880014,0,0,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
287,1710941801,0.0,2.0,3.4,2.0,20.0,1.0,3,1,2,7778.0,69409.0,0.5580359405749983,0,0,0.5,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
288,1710949501,0.0,1.5,3.95,2.0,20.0,0.4,2,3,3,3108.5,40938.0,6.489454251372787,0,0,0.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
291,1710958001,0.0,2.0,3.05,2.0,5.0,0.6666666666666666,2,1,2,62565.0,82892.0,7.979971840403495,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
293,1710960601,0.0,2.0,3.15,2.0,7.5,0.5,1,2,3,687.0,86776.0,2.478424404555557,0,0,3.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
298,1710964601,0.2222222222222222,2.0,3.6,5.0,6.0,0.6428571428571429,2,2,3,2224.0,83739.0,0.1409760985516677,0,0,0.5,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
299,1710964602,0.1666666666666666,2.0,3.55,4.0,14.5,0.1818181818181818,5,2,3,3626.0,95764.0,2.1876709269360233,0,0,0.5,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
300,1710965701,0.0,2.0,3.9,4.0,19.0,0.1212121212121212,5,5,4,6007.5,90242.0,10.587021700011558,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
302,1710638102,0.0,1.5,4.1,2.0,10.0,2.0,2,4,2,606.0,93948.0,22.92036054396961,0,0,1.5,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
303,1710664301,0.5,1.5,3.45,5.0,18.0,0.3333333333333333,5,2,4,1632.0,100890.0,7.848307510116282,0,0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
304,1710672701,0.0,2.0,4.0,3.0,5.0,2.0,2,2,3,4545.5,106079.5,0.2499883214142739,0,0,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
305,1711059501,0.0,1.0,4.050000000000001,2.0,20.0,0.4,1,1,3,9145.5,78119.0,5.81833052089891,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
306,1711060701,0.25,1.5,2.95,2.0,10.0,0.8,2,4,2,2836.25,107086.0,2.0519482492060934,0,0,0.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
307,1711060702,0.0,2.0,3.6,2.0,10.0,0.3333333333333333,5,2,4,598.5,112969.0,0.7865472193289752,0,0,0.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
310,1711079401,0.0,2.0,3.0999999999999996,2.0,17.5,0.5,5,1,4,409.0,127787.0,5.658697394460648,0,0,0.5,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
311,1711079402,0.25,2.0,3.5,4.0,20.0,0.8,2,2,2,4093.5,98598.0,3.189241252092512,0,0,0.5,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
313,1711083402,0.5,1.5,3.25,2.0,20.0,2.0,2,4,3,62565.0,82892.0,4.742417200568221,0,0,0.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
314,1711087403,0.0,2.0,4.550000000000001,2.0,10.0,2.0,1,2,3,5984.0,51807.0,2.7529126843723652,0,0,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
315,1711089501,0.5,1.5,2.6,2.0,5.0,1.0,2,4,2,62565.0,82892.0,1.6724228860430022,0,0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
318,1711095801,0.0,2.0,3.65,4.0,4.0,0.3333333333333333,2,4,2,1130.0,87633.0,2.5771066563734433,0,1,0.6666666666666666,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
319,1711012401,0.0,2.0,4.1,1.0,35.0,1.0,3,2,2,25736.0,17188.0,1.3552468456960418,0,0,0.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
323,1711012402,0.0,2.5,3.65,2.0,30.0,2.0,3,4,2,25736.0,17188.0,1.3552468456960418,0,0,0.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
324,1710969001,0.2142857142857142,2.0,3.95,5.0,14.5,0.6666666666666666,2,5,2,10073.0,117908.0,1.4466488800676234,0,0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
325,1710974001,0.1666666666666666,2.0,3.85,4.0,20.5,0.24,5,5,2,1527.0,101271.0,8.448642447861706,0,0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
326,1710974002,0.0,2.0,3.8,2.0,29.0,0.1538461538461538,5,3,2,932.75,98632.0,14.517970082485608,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
327,1710989801,0.0,1.5,3.7,2.0,11.5,0.1428571428571428,5,5,2,1880.5,128664.0,2.420130555927701,0,2,0.5,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
328,1710989802,0.1428571428571428,2.0,3.8,3.0,11.0,0.3043478260869565,1,2,2,1880.5,127665.0,2.400636144979013,0,2,0.5,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
333,1711010901,0.0,2.0,4.1,4.0,8.5,0.3529411764705882,5,2,3,1396.0,64026.0,0.7670645830390134,0,2,0.25,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
334,1711010902,0.0,2.0,4.4,1.0,3.5,0.074074074074074,5,3,3,559.5,34461.0,0.7649289075861163,0,2,0.25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
337,1711186101,0.0,2.0,4.4,2.0,13.0,0.2142857142857142,2,3,3,25133.5,94039.0,21.810658315934123,0,0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
338,1711187101,0.5,1.5,3.05,2.0,10.0,0.0588235294117647,2,2,3,9791.0,96745.0,0.5565493094483662,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
339,1711187102,0.1428571428571428,2.0,3.6,6.0,9.5,0.6086956521739131,5,2,2,4176.0,87822.0,5.730006271251476,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
340,1711190901,0.0,1.5,3.7,2.0,10.0,0.3333333333333333,5,4,2,43826.0,60000.0,15.7337568549159,0,2,0.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
343,1711192901,0.0,1.5,3.8,2.0,10.0,0.5,2,1,2,21498.0,92656.0,0.3408573268141828,0,0,0.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
344,1711193901,0.0,1.5,3.6,2.0,5.0,0.6666666666666666,2,4,2,3821.5,73764.0,6.223512562674514,0,0,1.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
345,1711193902,0.5,2.0,3.75,2.0,10.0,1.0,5,4,2,6663.5,92270.0,6.378597845600812,0,0,1.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
346,1711202401,0.6666666666666666,2.0,3.75,3.0,12.0,0.1153846153846153,1,2,2,3313.0,76554.0,4.778184012254411,0,0,1.5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
347,1711202402,0.3333333333333333,1.0,3.35,4.0,12.5,0.1935483870967742,1,3,4,4651.0,94985.0,6.980839781688728,0,0,1.5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
348,1711205901,0.25,1.5,3.3,3.0,6.5,0.050632911392405,1,5,2,3460.0,108181.5,2.341314140737696,0,0,0.5,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
349,1711324302,0.0,2.0,3.6,2.0,5.0,1.0,2,2,2,862.0,127665.0,0.0639835798487142,0,0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
352,1711348101,0.5,1.0,3.8,2.0,7.5,0.6666666666666666,2,2,4,4204.0,20573.0,0.2507974736193228,0,0,0.5,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
353,1711348102,0.0,1.5,4.1,2.0,7.5,0.2857142857142857,2,2,4,4204.0,20573.0,0.2507974736193228,0,0,0.5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
354,1711348401,0.0,1.5,4.4,4.0,10.5,0.1621621621621621,2,2,4,4470.0,69409.0,0.4544418838253473,0,0,0.5,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
355,1711348402,0.1666666666666666,1.5,4.25,5.0,13.5,0.24,2,2,4,4470.0,69409.0,0.4656979114646968,0,0,0.5,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
357,1711354401,0.1666666666666666,1.5,3.95,5.0,13.0,0.24,5,2,2,882.5,78632.0,1.343790923624576,0,0,0.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
358,1711354402,0.0,1.5,3.85,4.0,12.0,0.1904761904761904,5,2,1,770.25,93184.0,0.8740175510986149,0,0,0.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
359,1711355801,0.25,2.0,3.8,3.0,14.5,0.1481481481481481,5,2,4,1883.25,99223.0,2.4856404094726035,0,0,0.5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
360,1711355802,0.0,2.0,4.199999999999999,3.0,17.0,0.0975609756097561,1,2,4,5718.0,107587.0,3.616039930722847,0,0,0.5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
362,1711256401,0.0,2.0,4.1,6.0,7.0,0.5384615384615384,2,2,3,10073.0,82892.0,0.2895664278046316,0,0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
363,1711265001,0.25,2.0,3.4,5.0,18.0,0.3076923076923077,5,2,3,3108.5,54577.0,11.438584646257672,0,0,0.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
364,1711265002,0.0,2.0,3.6,5.0,9.0,0.7083333333333334,5,4,3,19622.0,92656.0,0.854172568139741,0,0,0.5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
366,1711267801,0.0,2.5,4.05,2.0,15.0,1.0,2,4,2,19622.0,117908.0,1.1662842203122148,0,0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
